RA (degrees),DEC (degrees),Timestamp
300.93533,23.855898,2041-09-16
339.62302,13.426615,2041-09-18
29.528269,10.863238,2041-09-20
151.8903,19.957779,2041-09-22
258.76517,-15.035407,2041-09-24
341.23227,2.7190158,2041-09-26
71.89288,6.740476,2041-09-28
72.591194,19.145573,2041-09-30
179.41196,3.0443623,2041-10-02
340.81738,13.869032,2041-10-04
151.58249,24.630089,2041-10-06
147.47124,14.465573,2041-10-08
283.11588,13.270056,2041-10-10
212.89626,7.990357,2041-10-12
201.58974,27.259356,2041-10-14
46.9869,4.6973767,2041-10-16
351.80334,0.031774305,2041-10-18
134.74507,15.627154,2041-10-20
182.73836,12.8595495,2041-10-22
350.9276,9.325005,2041-10-24
249.07831,29.64482,2041-10-26
4.800492,-1.3260005,2041-10-28
55.38386,4.1172156,2041-10-30
78.658424,12.5053425,2041-11-01
176.8668,13.403679,2041-11-03
20.887516,5.944404,2041-11-05
14.368079,-1.0454673,2041-11-07
267.2946,-12.799612,2041-11-09
229.56018,19.113361,2041-11-11
155.22067,24.473948,2041-11-13
315.2953,4.5733705,2041-11-15
357.66333,14.079948,2041-11-17
341.20212,11.567586,2041-11-19
212.76077,7.7914686,2041-11-21
174.09819,10.163658,2041-11-23
194.1073,6.877312,2041-11-25
327.78073,4.962126,2041-11-27
293.01886,24.092394,2041-11-29
296.83112,19.26334,2041-12-01
230.04051,11.132483,2041-12-03
214.83,14.741611,2041-12-05
356.30194,0.43950388,2041-12-07
25.67996,1.1446717,2041-12-09
327.40378,-17.47363,2041-12-11
349.24197,-28.428448,2041-12-13
40.929485,5.450759,2041-12-15
197.4465,14.148713,2041-12-17
207.72595,6.1905303,2041-12-19
33.13707,-1.540237,2041-12-21
306.1308,22.211323,2041-12-23
154.98271,13.731654,2041-12-25
135.72792,23.757622,2041-12-27
282.87598,4.536197,2041-12-29
242.2555,-5.4276676,2041-12-31
144.20523,15.512233,2042-01-02
24.276222,-7.141685,2042-01-04
250.16122,-8.066489,2042-01-06
9.04093,12.5926,2042-01-08
294.27087,14.787222,2042-01-10
218.30736,1.664948,2042-01-12
17.720686,14.396448,2042-01-14
312.51804,-4.4337077,2042-01-16
84.84866,17.280764,2042-01-18
264.46735,-22.33666,2042-01-20
205.39125,27.294855,2042-01-22
255.5423,-10.638255,2042-01-24
147.64783,20.685759,2042-01-26
268.08142,-19.299654,2042-01-28
198.86172,8.30114,2042-01-30
197.76366,-19.65626,2042-02-01
242.74576,15.712419,2042-02-03
146.96358,16.179707,2042-02-05
134.3094,20.115484,2042-02-07
348.7838,12.232911,2042-02-09
98.329994,10.162611,2042-02-11
212.9299,13.582356,2042-02-13
230.15498,26.229868,2042-02-15
192.40503,22.237997,2042-02-17
344.82782,-0.90082484,2042-02-19
49.13963,1.8067648,2042-02-21
184.24413,8.054421,2042-02-23
147.06728,14.921027,2042-02-25
224.58699,17.492802,2042-02-27
272.3673,-9.598735,2042-03-01
151.35132,26.079372,2042-03-03
340.6676,5.563432,2042-03-05
235.46022,14.025662,2042-03-07
68.80671,7.0856385,2042-03-09
305.89264,22.927568,2042-03-11
194.8956,23.81903,2042-03-13
109.76298,14.495325,2042-03-15
200.86113,13.719398,2042-03-17
171.57625,10.265788,2042-03-19
162.79836,10.349199,2042-03-21
303.04715,5.3260765,2042-03-23
305.64188,20.073874,2042-03-25
13.727071,3.287834,2042-03-27
269.32797,-11.191242,2042-03-29
73.4091,1.1172668,2042-03-31
337.0884,15.86944,2042-04-02
208.8696,21.113005,2042-04-04
345.68317,-1.0718406,2042-04-06
358.45132,15.590556,2042-04-08
111.1518,13.442811,2042-04-10
160.78389,-20.377974,2042-04-12
348.4086,2.947877,2042-04-14
5.08793,-7.284474,2042-04-16
246.80475,18.046307,2042-04-18
254.9017,-14.841114,2042-04-20
188.52956,21.145441,2042-04-22
290.3874,14.867953,2042-04-24
347.74802,-7.3800845,2042-04-26
233.9917,29.094654,2042-04-28
258.07715,-12.686007,2042-04-30
16.869099,-1.5783871,2042-05-02
198.7311,6.4266186,2042-05-04
335.8472,16.710615,2042-05-06
233.21109,17.198534,2042-05-08
135.86871,24.401602,2042-05-10
281.4511,-3.7658358,2042-05-12
328.03427,3.9318118,2042-05-14
356.5479,15.766632,2042-05-16
77.78128,7.8695393,2042-05-18
148.24002,23.522833,2042-05-20
257.87534,-14.795843,2042-05-22
244.42561,-5.506698,2042-05-24
208.2819,7.502603,2042-05-26
27.690483,2.6398618,2042-05-28
163.42894,22.845463,2042-05-30
315.85294,6.0671587,2042-06-01
171.75974,10.266997,2042-06-03
255.46436,30.71011,2042-06-05
174.21225,13.226729,2042-06-07
170.94771,9.193234,2042-06-09
255.01212,-10.717134,2042-06-11
260.52393,-13.243061,2042-06-13
229.45294,12.620857,2042-06-15
230.60126,20.921104,2042-06-17
87.197235,9.6495495,2042-06-19
207.9508,7.064028,2042-06-21
16.245464,12.030354,2042-06-23
170.36574,16.730461,2042-06-25
254.97115,-9.8491955,2042-06-27
185.20923,8.828547,2042-06-29
182.91397,15.641935,2042-07-01
272.40143,-9.436696,2042-07-03
136.95084,23.811724,2042-07-05
80.26352,18.14601,2042-07-07
258.88672,30.40921,2042-07-09
300.06638,23.576403,2042-07-11
247.60056,14.54766,2042-07-13
36.86818,-0.8413049,2042-07-15
351.32397,-6.6642594,2042-07-17
203.97542,15.495295,2042-07-19
139.5832,25.347843,2042-07-21
53.317543,16.271091,2042-07-23
246.94751,-7.133456,2042-07-25
234.73691,27.044502,2042-07-27
288.18842,14.43495,2042-07-29
9.371455,-10.80748,2042-07-31
197.04475,23.381363,2042-08-02
335.5346,-0.703442,2042-08-04
278.9085,-5.451585,2042-08-06
26.169321,3.895819,2042-08-08
348.48825,11.522097,2042-08-10
26.963684,-13.169899,2042-08-12
357.5787,2.2726183,2042-08-14
13.4442425,2.6588998,2042-08-16
344.97076,2.3774343,2042-08-18
262.85727,-13.983256,2042-08-20
169.1435,16.36825,2042-08-22
147.22382,25.413328,2042-08-24
333.47894,0.6955159,2042-08-26
167.4494,18.259098,2042-08-28
40.62459,7.1535625,2042-08-30
231.78084,-2.514402,2042-09-01
0.75112265,-1.0865766,2042-09-03
17.556267,-1.9080111,2042-09-05
350.68396,12.801527,2042-09-07
138.41125,15.711483,2042-09-09
227.76671,-5.661276,2042-09-11
235.10324,18.169868,2042-09-13
228.09074,15.859772,2042-09-15
344.89325,-4.733768,2042-09-17
251.02817,-10.4047785,2042-09-19
310.67944,-26.301472,2042-09-21
321.28714,12.518894,2042-09-23
354.06635,8.386854,2042-09-25
339.7038,10.627179,2042-09-27
217.22931,-0.95222545,2042-09-29
64.71702,3.4275749,2042-10-01
261.8015,28.262484,2042-10-03
153.53323,24.691162,2042-10-05
6.940727,2.1179085,2042-10-07
62.193665,-0.31904125,2042-10-09
229.1068,28.0296,2042-10-11
234.21838,19.291412,2042-10-13
58.70983,15.895458,2042-10-15
330.85303,3.103393,2042-10-17
154.94476,15.011242,2042-10-19
279.8377,24.759197,2042-10-21
263.95355,25.293741,2042-10-23
265.3643,-10.991982,2042-10-25
252.8519,-10.250142,2042-10-27
153.00502,18.528412,2042-10-29
218.05461,-2.3397617,2042-10-31
331.14825,-25.93832,2042-11-02
212.70094,8.626245,2042-11-04
131.56447,19.601915,2042-11-06
179.90474,6.8027453,2042-11-08
256.35443,-11.075506,2042-11-10
215.44547,-4.592042,2042-11-12
245.21732,24.13653,2042-11-14
283.33575,-27.846123,2042-11-16
80.86486,20.054438,2042-11-18
249.34393,-8.119269,2042-11-20
347.94125,11.270951,2042-11-22
71.75921,15.648084,2042-11-24
245.3005,12.55312,2042-11-26
231.45236,-1.1068417,2042-11-28
260.2871,30.577707,2042-11-30
195.96404,10.976525,2042-12-02
228.527,26.80593,2042-12-04
10.966269,5.3698125,2042-12-06
67.215004,17.272264,2042-12-08
209.32423,1.3461335,2042-12-10
264.63956,16.14738,2042-12-12
191.05667,11.914719,2042-12-14
275.15112,12.957842,2042-12-16
237.86728,22.9868,2042-12-18
243.6932,-8.5051775,2042-12-20
254.3021,-11.46684,2042-12-22
17.2005,0.34397563,2042-12-24
173.78113,8.123553,2042-12-26
298.4319,23.81945,2042-12-28
343.75385,13.237173,2042-12-30
269.68207,-10.038275,2043-01-01
167.47433,22.90861,2043-01-03
142.34923,23.310833,2043-01-05
39.19889,7.0345516,2043-01-07
191.44258,6.148469,2043-01-09
344.96527,9.695228,2043-01-11
151.04549,14.289737,2043-01-13
249.27942,29.967983,2043-01-15
176.8999,14.021014,2043-01-17
351.62668,14.972742,2043-01-19
146.13641,23.731388,2043-01-21
22.405293,2.8040507,2043-01-23
180.18236,26.135015,2043-01-25
148.84273,19.081125,2043-01-27
24.219805,-11.287318,2043-01-29
28.213348,1.8200376,2043-01-31
310.01645,-17.214209,2043-02-02
199.69318,24.832779,2043-02-04
330.34857,16.211454,2043-02-06
186.5497,-19.875517,2043-02-08
208.24518,11.712308,2043-02-10
238.36624,15.526144,2043-02-12
338.3919,16.968842,2043-02-14
214.94951,6.573876,2043-02-16
260.48358,-14.377843,2043-02-18
238.05292,27.759035,2043-02-20
241.12581,4.370355,2043-02-22
120.44392,16.569613,2043-02-24
39.34303,14.894162,2043-02-26
196.06789,15.828217,2043-02-28
265.79428,24.058096,2043-03-02
251.42282,14.217908,2043-03-04
356.34454,5.0532184,2043-03-06
341.13464,0.8872009,2043-03-08
157.92267,14.928723,2043-03-10
257.77472,-4.155692,2043-03-12
322.59705,4.6044807,2043-03-14
129.282,16.222336,2043-03-16
207.22368,-20.058044,2043-03-18
0.17890693,-21.793697,2043-03-20
7.742976,2.163803,2043-03-22
15.127451,-12.334827,2043-03-24
281.34015,26.025637,2043-03-26
215.14491,26.04661,2043-03-28
265.97238,18.53218,2043-03-30
34.380547,13.686921,2043-04-01
16.917515,14.16521,2043-04-03
194.15778,24.736713,2043-04-05
221.23232,28.921888,2043-04-07
150.82672,21.279453,2043-04-09
128.80858,15.523634,2043-04-11
154.85208,15.773353,2043-04-13
168.42259,20.404312,2043-04-15
343.91818,13.36503,2043-04-17
165.18332,26.076653,2043-04-19
35.051918,-0.72358936,2043-04-21
356.31995,-1.1548078,2043-04-23
303.67926,21.063967,2043-04-25
295.43927,36.667313,2043-04-27
242.69408,-9.555567,2043-04-29
164.37483,20.211693,2043-05-01
127.83335,15.094736,2043-05-03
183.15338,31.095467,2043-05-05
76.32724,5.4023886,2043-05-07
148.90341,20.834454,2043-05-09
254.28674,-9.866136,2043-05-11
265.3142,-13.613573,2043-05-13
342.299,3.6729772,2043-05-15
287.33023,22.800941,2043-05-17
13.372429,-2.2129674,2043-05-19
289.3786,26.18933,2043-05-21
244.30585,-7.19929,2043-05-23
115.140465,24.098654,2043-05-25
238.60208,15.429219,2043-05-27
191.68065,15.7607975,2043-05-29
155.11205,26.031305,2043-05-31
157.61548,-17.39809,2043-06-02
182.52292,5.617394,2043-06-04
8.633239,14.322722,2043-06-06
318.80756,16.00378,2043-06-08
334.38928,-1.7148399,2043-06-10
253.84688,4.228911,2043-06-12
193.53995,-1.0193685,2043-06-14
124.41977,-12.0597,2043-06-16
145.53783,17.33974,2043-06-18
345.5465,16.017002,2043-06-20
191.11551,16.25249,2043-06-22
321.8965,12.528915,2043-06-24
170.9387,19.604794,2043-06-26
303.78204,-23.548784,2043-06-28
4.3990436,0.45795354,2043-06-30
204.93698,-2.6229484,2043-07-02
16.122295,0.63798666,2043-07-04
43.83827,6.2610335,2043-07-06
273.32422,26.090214,2043-07-08
114.48101,-8.792013,2043-07-10
94.64772,21.4757,2043-07-12
14.083955,7.4419084,2043-07-14
219.70976,13.965544,2043-07-16
37.40365,0.059544858,2043-07-18
145.24438,-16.02462,2043-07-20
111.2261,14.9166765,2043-07-22
6.3911586,-9.228762,2043-07-24
192.11436,25.13139,2043-07-26
145.01965,15.395773,2043-07-28
357.33817,11.796215,2043-07-30
246.7753,17.310534,2043-08-01
99.29749,3.8439815,2043-08-03
178.28424,-0.17190765,2043-08-05
235.88858,27.224932,2043-08-07
159.47092,17.275766,2043-08-09
217.23058,23.082792,2043-08-11
334.51642,18.686275,2043-08-13
228.60185,-6.077486,2043-08-15
142.32463,19.986511,2043-08-17
272.8215,21.334505,2043-08-19
261.28882,27.468178,2043-08-21
49.841545,0.8977249,2043-08-23
339.86307,16.35916,2043-08-25
171.90013,17.335573,2043-08-27
351.25946,-28.62683,2043-08-29
241.38998,14.013331,2043-08-31
178.47076,9.076776,2043-09-02
42.557835,-11.192183,2043-09-04
246.57431,-2.1817825,2043-09-06
338.85898,23.34283,2043-09-08
324.3996,-16.462421,2043-09-10
236.09357,29.06586,2043-09-12
127.78981,18.79549,2043-09-14
345.997,4.3489265,2043-09-16
7.2302084,-0.097004585,2043-09-18
145.35281,-12.347152,2043-09-20
219.48776,6.1488376,2043-09-22
133.93523,12.753871,2043-09-24
131.20178,24.126215,2043-09-26
8.3074665,-16.066603,2043-09-28
255.0829,-10.496017,2043-09-30
177.2139,11.764196,2043-10-02
242.51558,15.417246,2043-10-04
252.96729,-6.718589,2043-10-06
118.007675,24.140865,2043-10-08
127.15996,15.490804,2043-10-10
170.05208,26.596737,2043-10-12
52.89955,8.048044,2043-10-14
344.3463,-0.30817306,2043-10-16
207.29062,8.743354,2043-10-18
342.86282,0.08349999,2043-10-20
157.1129,15.912735,2043-10-22
174.56155,9.208238,2043-10-24
172.00818,-16.322115,2043-10-26
200.80782,7.3440804,2043-10-28
272.43652,18.931467,2043-10-30
16.305653,14.82994,2043-11-01
129.71658,24.344593,2043-11-03
176.57216,-1.2143472,2043-11-05
54.841064,14.697519,2043-11-07
95.93932,-5.4585185,2043-11-09
276.2066,-14.705639,2043-11-11
139.61967,24.788548,2043-11-13
11.638518,4.5246367,2043-11-15
273.3684,27.722578,2043-11-17
54.467407,4.646724,2043-11-19
322.47208,6.883001,2043-11-21
228.76395,27.152569,2043-11-23
135.64955,24.811916,2043-11-25
224.37758,7.8716636,2043-11-27
269.38312,-9.941962,2043-11-29
142.85985,23.310068,2043-12-01
183.3085,13.773939,2043-12-03
272.0214,-11.140027,2043-12-05
233.79834,24.896406,2043-12-07
86.38653,20.674355,2043-12-09
349.05283,4.2857213,2043-12-11
187.4975,14.040804,2043-12-13
349.19785,5.2398334,2043-12-15
258.88416,-12.335684,2043-12-17
167.54117,-12.317287,2043-12-19
33.083282,1.1779073,2043-12-21
260.8058,-15.89353,2043-12-23
261.39392,-12.518645,2043-12-25
351.06244,-1.2564148,2043-12-27
308.6004,13.419008,2043-12-29
317.7299,20.861134,2043-12-31
255.3016,-10.99309,2044-01-02
69.91152,10.878567,2044-01-04
220.68768,-3.8875117,2044-01-06
292.46158,18.647934,2044-01-08
255.25739,20.68623,2044-01-10
149.58727,4.3649707,2044-01-12
15.5302515,-1.8884902,2044-01-14
73.719734,7.4885874,2044-01-16
207.39507,12.7313,2044-01-18
350.00296,12.4996395,2044-01-20
48.251183,4.9399867,2044-01-22
222.5316,9.488784,2044-01-24
305.4601,-6.655505,2044-01-26
183.97238,17.726423,2044-01-28
162.2718,27.093248,2044-01-30
241.22122,16.029425,2044-02-01
327.48468,4.4011974,2044-02-03
231.08621,-2.474839,2044-02-05
257.28394,30.426924,2044-02-07
6.078375,4.0165534,2044-02-09
339.29922,1.4900404,2044-02-11
241.25764,28.69631,2044-02-13
224.90479,11.668526,2044-02-15
145.40071,16.721455,2044-02-17
29.34203,14.419418,2044-02-19
136.93114,18.410025,2044-02-21
55.247723,7.9414716,2044-02-23
158.0869,19.021687,2044-02-25
333.99863,3.3992941,2044-02-27
23.460258,14.798182,2044-02-29
183.60413,25.579302,2044-03-02
297.49088,5.7496066,2044-03-04
252.93788,-9.596981,2044-03-06
223.40364,11.576783,2044-03-08
47.97565,-5.0066953,2044-03-10
219.8987,24.853132,2044-03-12
141.70856,24.579782,2044-03-14
177.98611,16.966997,2044-03-16
219.60239,6.0411577,2044-03-18
33.01076,-13.632417,2044-03-20
151.15788,15.857508,2044-03-22
46.548916,9.872827,2044-03-24
243.97931,17.996483,2044-03-26
129.84547,15.307966,2044-03-28
270.65985,29.602226,2044-03-30
333.5378,4.757582,2044-04-01
107.57227,21.594673,2044-04-03
152.96104,23.538404,2044-04-05
186.10318,7.297547,2044-04-07
64.85795,18.947578,2044-04-09
173.67601,9.609419,2044-04-11
43.127895,-0.4075418,2044-04-13
146.91452,19.563087,2044-04-15
246.86569,26.181698,2044-04-17
149.6423,17.71648,2044-04-19
278.6163,27.58769,2044-04-21
257.02252,-11.261038,2044-04-23
136.0704,22.505253,2044-04-25
156.96503,23.730944,2044-04-27
57.419983,2.5150995,2044-04-29
108.76808,16.583544,2044-05-01
353.40442,-0.7825442,2044-05-03
152.2274,23.818222,2044-05-05
346.5951,0.82150733,2044-05-07
252.29367,18.092556,2044-05-09
80.19517,7.2256703,2044-05-11
182.94675,12.294616,2044-05-13
198.33917,14.985057,2044-05-15
17.831388,11.770761,2044-05-17
344.64114,14.828671,2044-05-19
141.07243,18.966583,2044-05-21
181.15776,10.173533,2044-05-23
190.84457,13.302347,2044-05-25
130.68723,15.389383,2044-05-27
5.222687,7.764129,2044-05-29
0.8664006,-16.131287,2044-05-31
131.25386,23.809769,2044-06-02
240.70273,18.186262,2044-06-04
267.58313,-16.524601,2044-06-06
356.4245,14.495061,2044-06-08
73.789856,12.903594,2044-06-10
233.85968,-2.798659,2044-06-12
12.541549,3.9694884,2044-06-14
82.63244,9.141762,2044-06-16
235.39212,27.122734,2044-06-18
134.02419,24.016983,2044-06-20
293.54172,-12.893071,2044-06-22
259.4018,-12.138768,2044-06-24
285.17944,-23.864525,2044-06-26
259.51025,31.419361,2044-06-28
283.7248,27.295305,2044-06-30
70.19228,-3.8068893,2044-07-02
161.21205,25.936623,2044-07-04
258.03607,-11.965349,2044-07-06
314.0589,19.55674,2044-07-08
219.45285,13.8618145,2044-07-10
91.58688,19.155184,2044-07-12
186.89809,25.63298,2044-07-14
124.98378,-16.709194,2044-07-16
38.937737,13.658524,2044-07-18
260.0973,-13.037493,2044-07-20
331.2957,-28.107882,2044-07-22
44.84929,13.8959055,2044-07-24
49.835155,1.8863635,2044-07-26
301.3227,8.92736,2044-07-28
155.37184,15.751032,2044-07-30
253.62857,-15.287197,2044-08-01
222.97517,26.91837,2044-08-03
289.2449,-5.708046,2044-08-05
146.26619,17.123096,2044-08-07
151.83153,15.75382,2044-08-09
224.88773,11.036488,2044-08-11
260.54523,5.615277,2044-08-13
359.7505,6.06037,2044-08-15
222.10439,8.087327,2044-08-17
179.88853,11.68043,2044-08-19
349.0745,-13.600682,2044-08-21
45.05821,6.0189066,2044-08-23
337.06018,16.727839,2044-08-25
40.638966,7.1445637,2044-08-27
322.92755,-12.116572,2044-08-29
258.51086,-12.404354,2044-08-31
190.20015,13.639118,2044-09-02
4.8664384,5.957426,2044-09-04
344.92432,3.351648,2044-09-06
210.46355,28.525663,2044-09-08
338.5487,18.178919,2044-09-10
199.94037,13.46221,2044-09-12
225.70494,22.10794,2044-09-14
347.5929,-0.47620198,2044-09-16
211.50145,28.261015,2044-09-18
277.0393,25.778723,2044-09-20
302.6865,22.846418,2044-09-22
183.46783,8.590876,2044-09-24
209.89163,12.337553,2044-09-26
90.68897,20.867487,2044-09-28
195.48624,8.783313,2044-09-30
145.18498,19.784462,2044-10-02
320.627,16.172453,2044-10-04
17.993994,13.18714,2044-10-06
218.98077,27.631317,2044-10-08
194.07472,5.4739485,2044-10-10
359.25836,-27.263512,2044-10-12
207.03984,27.032574,2044-10-14
230.3173,26.40164,2044-10-16
231.93124,26.91016,2044-10-18
150.35356,11.4958515,2044-10-20
247.21095,-8.398541,2044-10-22
245.40257,-7.1754303,2044-10-24
278.91205,-19.80514,2044-10-26
35.95015,13.858841,2044-10-28
199.7333,26.11245,2044-10-30
153.56215,16.12066,2044-11-01
145.21674,18.304125,2044-11-03
209.83455,-10.364499,2044-11-05
161.2844,23.965902,2044-11-07
358.24124,-18.395708,2044-11-09
22.035973,14.24165,2044-11-11
167.09492,17.253101,2044-11-13
218.1799,10.936854,2044-11-15
153.99353,16.781593,2044-11-17
24.884956,3.7987278,2044-11-19
315.77213,14.917623,2044-11-21
229.78128,16.461351,2044-11-23
31.322615,12.434158,2044-11-25
279.42932,27.701948,2044-11-27
15.6274805,-0.30996504,2044-11-29
205.29138,6.4164453,2044-12-01
161.90053,12.24316,2044-12-03
331.34683,7.064791,2044-12-05
234.30887,-4.5026374,2044-12-07
266.71518,14.75593,2044-12-09
244.48792,27.307005,2044-12-11
349.47836,-0.8015571,2044-12-13
9.125641,13.248616,2044-12-15
317.3463,-17.499884,2044-12-17
243.37476,14.298969,2044-12-19
248.24982,18.394756,2044-12-21
15.283689,-8.634691,2044-12-23
12.262291,13.141532,2044-12-25
240.85336,-9.267972,2044-12-27
147.93285,21.462296,2044-12-29
322.85867,19.549767,2044-12-31
152.64363,25.661491,2045-01-02
282.2039,26.648886,2045-01-04
312.06522,19.55935,2045-01-06
54.255905,9.104895,2045-01-08
155.88358,-17.475536,2045-01-10
247.01166,17.70669,2045-01-12
155.00319,14.356313,2045-01-14
5.680783,5.3517013,2045-01-16
1.6002754,-0.5331264,2045-01-18
242.05455,-9.781784,2045-01-20
346.43945,1.5923504,2045-01-22
104.77809,-0.796011,2045-01-24
224.80528,-4.899778,2045-01-26
268.85187,-12.912715,2045-01-28
221.86484,-2.1210275,2045-01-30
256.73505,-11.174232,2045-02-01
329.92773,3.6174903,2045-02-03
32.507587,13.544326,2045-02-05
49.47824,9.453806,2045-02-07
247.09036,-7.217934,2045-02-09
25.196615,12.604709,2045-02-11
241.9553,8.580934,2045-02-13
35.365276,-1.0679169,2045-02-15
341.17694,16.096294,2045-02-17
259.42963,-14.473631,2045-02-19
170.85497,10.174313,2045-02-21
228.84908,-9.952605,2045-02-23
306.06036,2.0210629,2045-02-25
231.33159,27.220312,2045-02-27
179.00803,-17.399504,2045-03-01
172.35146,16.99862,2045-03-03
255.86783,-5.363268,2045-03-05
339.96664,10.099002,2045-03-07
224.27182,10.2469015,2045-03-09
246.54877,29.558523,2045-03-11
49.28336,-4.64302,2045-03-13
261.23367,-13.781614,2045-03-15
193.27553,4.8667865,2045-03-17
127.517166,-17.123775,2045-03-19
327.32904,1.7174724,2045-03-21
268.031,30.581362,2045-03-23
232.07483,23.762241,2045-03-25
182.61436,8.214082,2045-03-27
316.17438,5.782756,2045-03-29
254.50415,18.29061,2045-03-31
160.6792,13.226713,2045-04-02
242.67477,15.779952,2045-04-04
143.55574,25.781584,2045-04-06
72.3517,14.952435,2045-04-08
214.02672,25.919489,2045-04-10
140.79248,16.13782,2045-04-12
358.0704,-1.6711688,2045-04-14
141.52756,16.21935,2045-04-16
257.63876,30.63703,2045-04-18
275.34177,-19.443401,2045-04-20
251.06764,29.449776,2045-04-22
66.9503,10.976345,2045-04-24
252.34442,14.905969,2045-04-26
261.79166,-8.891968,2045-04-28
118.0785,21.278393,2045-04-30
153.20088,23.754156,2045-05-02
